timestamp,machine_id,cpu_util,mem_util,disk_util,load1,load5,load15,timestep
10920,17,100.0,100.0,20.1,1.26,1.13,1.04,182
10980,17,100.0,100.0,28.0,1.39,1.35,1.22,183
11040,17,100.0,100.0,28.3,1.03,0.98,0.83,184
11100,17,100.0,100.0,21.0,1.28,1.15,1.0,185
11160,17,100.0,100.0,27.2,1.2,1.02,1.01,186
11220,17,100.0,100.0,22.5,1.13,1.04,0.92,187
11280,17,100.0,100.0,12.8,1.47,1.45,1.26,188
11340,17,100.0,100.0,28.8,0.84,0.79,0.79,189
11400,17,100.0,100.0,28.6,0.84,0.77,0.76,190
11460,17,100.0,100.0,17.4,0.94,0.94,0.86,191
11520,17,100.0,100.0,16.2,1.35,1.18,1.17,192
11580,17,100.0,100.0,26.1,1.39,1.28,1.12,193
11640,17,100.0,100.0,26.3,1.25,1.23,1.13,194
11700,17,100.0,100.0,22.5,1.31,1.16,1.05,195
11760,17,100.0,100.0,21.8,1.07,1.05,0.99,196
11820,17,100.0,100.0,15.7,1.37,1.26,1.25,197
11880,17,100.0,100.0,26.2,1.24,1.18,1.04,198
11940,17,100.0,100.0,24.3,1.2,1.09,0.93,199
12000,17,100.0,100.0,28.0,1.49,1.39,1.3,200
12060,17,100.0,100.0,16.6,0.9,0.82,0.76,201
12120,17,100.0,100.0,19.2,1.1,1.08,0.97,202
12180,17,100.0,100.0,14.4,0.8,0.73,0.64,203
12240,17,100.0,100.0,16.8,1.43,1.36,1.32,204
12300,17,100.0,100.0,14.9,0.9,0.88,0.77,205
12360,17,100.0,100.0,27.7,0.82,0.74,0.66,206
12420,17,100.0,100.0,21.6,1.42,1.36,1.3,207
12480,17,100.0,100.0,12.3,1.06,1.04,0.99,208
12540,17,100.0,100.0,21.7,0.98,0.85,0.79,209
12600,17,100.0,100.0,18.7,1.02,0.91,0.82,210
12660,17,100.0,100.0,23.2,1.05,0.95,0.84,211
12720,17,100.0,100.0,25.9,0.95,0.87,0.78,212
12780,17,100.0,100.0,13.3,1.34,1.3,1.28,213
12840,17,100.0,100.0,12.7,0.89,0.86,0.74,214
12900,17,100.0,100.0,17.3,0.81,0.73,0.7,215
12960,17,100.0,100.0,12.4,1.04,0.94,0.93,216
13020,17,100.0,100.0,29.3,1.16,1.14,1.09,217
13080,17,100.0,100.0,19.3,1.12,0.98,0.92,218
13140,17,100.0,100.0,13.6,1.02,0.95,0.83,219
13200,17,100.0,100.0,15.9,1.06,0.94,0.94,220
13260,17,100.0,100.0,20.2,1.3,1.13,1.09,221
13320,17,100.0,100.0,18.2,1.42,1.35,1.26,222
13380,17,100.0,100.0,17.7,1.21,1.15,0.98,223
13440,17,100.0,100.0,26.1,1.05,0.91,0.8,224
13500,17,100.0,100.0,16.0,1.17,1.16,1.13,225
13560,17,100.0,100.0,24.4,1.15,0.98,0.97,226
13620,17,100.0,100.0,12.8,1.16,1.1,1.09,227
13680,17,100.0,100.0,29.2,0.83,0.81,0.76,228
13740,17,100.0,100.0,17.2,0.96,0.83,0.71,229
13800,17,100.0,100.0,17.0,1.45,1.31,1.31,230
13860,17,100.0,100.0,26.4,1.06,1.01,0.99,231
13920,17,100.0,100.0,12.7,1.37,1.18,1.06,232
13980,17,100.0,100.0,21.7,1.04,1.02,0.95,233
14040,17,100.0,100.0,17.2,0.84,0.83,0.73,234
14100,17,100.0,100.0,15.8,1.03,0.93,0.93,235
14160,17,100.0,100.0,23.2,0.9,0.83,0.74,236
14220,17,100.0,100.0,24.6,0.87,0.83,0.71,237
14280,17,100.0,100.0,16.5,1.05,0.91,0.88,238
14340,17,100.0,100.0,17.4,1.07,1.07,1.06,239
14400,17,100.0,100.0,20.4,1.42,1.26,1.17,240
14460,17,100.0,100.0,23.5,1.38,1.3,1.1,241
14520,17,100.0,100.0,12.8,1.17,1.02,0.99,242
14580,17,100.0,100.0,19.5,1.35,1.26,1.21,243
14640,17,100.0,100.0,20.2,1.41,1.33,1.25,244
14700,17,100.0,100.0,24.3,1.24,1.14,1.14,245
14760,17,100.0,100.0,27.9,1.19,1.19,1.07,246
14820,17,100.0,100.0,23.5,1.22,1.16,1.03,247
14880,17,100.0,100.0,13.4,1.41,1.27,1.25,248
14940,17,100.0,100.0,16.8,1.43,1.42,1.22,249
15000,17,100.0,100.0,12.8,1.37,1.21,1.1,250
15060,17,100.0,100.0,18.8,1.4,1.23,1.1,251
15120,17,100.0,100.0,21.5,1.43,1.39,1.27,252
15180,17,100.0,100.0,19.3,1.2,1.19,1.09,253
15240,17,100.0,100.0,28.2,1.34,1.17,1.07,254
15300,17,100.0,100.0,18.8,1.35,1.32,1.26,255
15360,17,100.0,100.0,27.7,1.47,1.44,1.32,256
15420,17,100.0,100.0,27.0,0.81,0.76,0.67,257
15480,17,100.0,100.0,16.5,1.15,1.12,1.11,258
15540,17,100.0,100.0,14.3,1.23,1.09,0.98,259
15600,17,100.0,100.0,18.5,1.01,0.99,0.89,260
15660,17,100.0,100.0,20.5,0.98,0.96,0.89,261
15720,17,100.0,100.0,21.6,1.41,1.32,1.21,262
15780,17,100.0,100.0,23.4,0.92,0.86,0.81,263
15840,17,100.0,100.0,12.6,1.2,1.03,0.94,264
15900,17,100.0,100.0,24.3,1.18,1.09,1.05,265
15960,17,100.0,100.0,26.2,0.95,0.9,0.78,266
16020,17,100.0,100.0,19.9,1.18,1.17,1.02,267
16080,17,100.0,100.0,12.4,0.85,0.83,0.8,268
16140,17,100.0,100.0,18.7,1.34,1.24,1.23,269
16200,17,100.0,100.0,22.8,0.9,0.87,0.74,270
16260,17,100.0,100.0,27.0,1.21,1.06,0.93,271
16320,17,100.0,100.0,22.6,1.07,0.94,0.92,272
16380,17,100.0,100.0,29.3,0.84,0.71,0.65,273
16440,17,100.0,100.0,27.5,1.39,1.31,1.13,274
16500,17,100.0,100.0,15.8,0.89,0.78,0.76,275
16560,17,100.0,100.0,20.8,1.37,1.16,1.06,276
16620,17,100.0,100.0,24.0,1.24,1.16,1.02,277
16680,17,100.0,100.0,13.7,1.0,0.93,0.82,278
16740,17,100.0,100.0,12.6,0.99,0.89,0.83,279
16800,17,100.0,100.0,14.2,1.03,0.99,0.92,280
16860,17,100.0,100.0,25.1,1.08,1.07,0.96,281
16920,17,100.0,100.0,23.4,1.04,0.98,0.88,282
16980,17,100.0,100.0,14.1,1.41,1.2,1.1,283
17040,17,100.0,100.0,26.4,1.29,1.25,1.14,284
17100,17,100.0,100.0,14.6,1.05,0.9,0.82,285
17160,17,100.0,100.0,14.1,1.4,1.31,1.21,286
17220,17,100.0,100.0,29.6,1.11,1.1,0.95,287
17280,17,100.0,100.0,18.1,1.31,1.18,1.18,288
17340,17,100.0,100.0,28.5,1.37,1.2,1.15,289
17400,17,100.0,100.0,15.2,1.2,1.13,0.96,290
17460,17,100.0,100.0,20.4,1.11,1.07,1.02,291
17520,17,100.0,100.0,12.5,0.9,0.81,0.7,292
17580,17,100.0,100.0,22.2,1.09,1.01,1.0,293
17640,17,100.0,100.0,23.0,0.97,0.94,0.87,294
17700,17,100.0,100.0,13.1,1.39,1.21,1.1,295
17760,17,100.0,100.0,28.2,1.08,1.08,0.96,296
17820,17,100.0,100.0,27.0,1.45,1.38,1.37,297
17880,17,100.0,100.0,24.6,1.37,1.21,1.07,298
17940,17,100.0,100.0,19.8,1.39,1.33,1.28,299
18000,17,100.0,100.0,14.6,0.99,0.95,0.83,300
18060,17,100.0,100.0,22.6,1.05,1.03,0.92,301
18120,17,100.0,100.0,16.9,1.28,1.28,1.21,302
18180,17,100.0,100.0,13.8,1.16,1.16,1.04,303
18240,17,100.0,100.0,12.6,0.85,0.79,0.73,304
18300,17,100.0,100.0,24.9,1.28,1.21,1.1,305
18360,17,100.0,100.0,28.8,1.04,0.99,0.92,306
18420,17,98.9,100.0,14.4,1.25,1.22,1.15,307
18480,17,100.0,100.0,16.6,0.93,0.84,0.76,308
18540,17,100.0,100.0,25.2,1.34,1.34,1.19,309
18600,17,100.0,100.0,17.9,1.0,0.89,0.85,310
18660,17,98.6,100.0,26.0,1.35,1.15,1.12,311
18720,17,98.7,100.0,19.4,1.04,0.89,0.81,312
18780,17,96.7,100.0,20.3,1.27,1.22,1.21,313
18840,17,100.0,100.0,12.2,0.81,0.75,0.66,314
18900,17,100.0,99.8,16.0,1.34,1.25,1.06,315
18960,17,99.0,96.8,23.1,1.01,1.0,0.99,316
19020,17,100.0,95.8,22.2,1.22,1.07,0.92,317
19080,17,100.0,94.4,27.7,1.05,0.91,0.87,318
19140,17,100.0,91.8,16.5,1.41,1.29,1.23,319
19200,17,98.8,91.2,28.7,1.11,1.08,1.05,320
19260,17,94.8,89.9,22.1,1.14,1.12,1.07,321
19320,17,95.5,89.2,12.0,1.32,1.23,1.22,322
19380,17,95.3,88.9,19.5,0.94,0.9,0.89,323
19440,17,95.5,89.6,19.9,0.89,0.85,0.77,324
19500,17,93.4,89.4,27.7,1.36,1.32,1.16,325
19560,17,92.6,88.9,15.9,1.02,0.89,0.88,326
19620,17,92.2,89.5,11.5,0.79,0.73,0.65,327
19680,17,93.8,88.9,26.2,0.98,0.98,0.87,328
19740,17,94.4,86.8,17.2,1.1,1.06,0.96,329
19800,17,90.5,86.0,12.9,1.08,0.96,0.85,330
19860,17,86.9,85.7,11.7,0.91,0.82,0.8,331
19920,17,84.0,84.8,19.6,0.82,0.77,0.77,332
19980,17,85.1,84.4,17.6,0.97,0.9,0.9,333
20040,17,83.5,82.3,21.8,1.04,0.99,0.89,334
20100,17,80.4,82.1,25.7,0.94,0.87,0.86,335
20160,17,80.8,80.4,15.1,1.02,0.87,0.86,336
20220,17,80.5,79.0,22.8,0.91,0.87,0.82,337
20280,17,80.1,79.3,18.2,0.87,0.83,0.72,338
20340,17,80.7,78.2,16.2,0.71,0.61,0.61,339
20400,17,82.6,80.0,17.6,1.07,1.03,0.96,340
20460,17,82.5,79.4,22.5,0.85,0.72,0.66,341
20520,17,80.1,80.0,20.5,0.73,0.68,0.6,342
20580,17,81.1,79.8,22.0,1.15,1.12,1.08,343
20640,17,82.7,78.5,16.5,0.97,0.9,0.77,344
20700,17,77.1,78.3,13.2,1.03,0.93,0.86,345
20760,17,77.7,78.9,12.7,0.7,0.69,0.62,346
20820,17,75.2,79.1,22.8,0.82,0.8,0.76,347
20880,17,75.4,78.7,19.2,0.92,0.81,0.81,348
20940,17,74.8,77.6,9.8,0.67,0.65,0.58,349
21000,17,74.7,75.7,18.6,0.66,0.59,0.53,350
21060,17,74.0,75.9,11.3,0.96,0.85,0.77,351
21120,17,73.7,75.3,19.8,0.88,0.84,0.72,352
21180,17,72.4,73.2,13.4,0.89,0.84,0.76,353
21240,17,71.9,72.2,9.9,0.7,0.65,0.63,354
21300,17,70.1,71.9,9.2,0.95,0.92,0.86,355
21360,17,71.1,72.6,18.4,0.83,0.73,0.69,356
21420,17,66.9,73.2,26.0,0.94,0.87,0.84,357
21480,17,66.1,71.4,12.1,0.91,0.78,0.76,358
21540,17,62.4,70.2,8.3,0.52,0.45,0.43,359
21600,17,58.5,69.9,16.9,0.65,0.56,0.54,360
21660,17,59.7,69.7,21.7,0.82,0.7,0.61,361
21720,17,57.0,68.8,8.8,0.69,0.68,0.65,362
21780,17,57.4,68.6,14.1,0.68,0.63,0.57,363
21840,17,56.0,68.1,12.1,0.83,0.78,0.73,364
21900,17,54.2,68.1,20.2,0.49,0.42,0.4,365
21960,17,50.4,67.7,10.0,0.62,0.54,0.5,366
22020,17,48.6,67.7,9.1,0.4,0.4,0.37,367
22080,17,47.3,67.0,19.3,0.65,0.57,0.55,368
22140,17,46.8,65.7,7.1,0.46,0.44,0.41,369
22200,17,47.3,65.8,21.7,0.68,0.62,0.56,370
22260,17,47.0,65.0,15.9,0.65,0.63,0.56,371
22320,17,47.9,63.0,22.8,0.46,0.41,0.38,372
22380,17,48.2,62.8,20.0,0.7,0.63,0.63,373
22440,17,46.5,64.0,23.4,0.4,0.34,0.33,374
22500,17,45.9,64.5,23.9,0.64,0.55,0.5,375
22560,17,47.0,65.3,11.1,0.65,0.63,0.6,376
22620,17,48.5,66.2,15.5,0.66,0.66,0.59,377
22680,17,44.6,66.3,9.3,0.37,0.34,0.3,378
22740,17,44.1,64.1,13.0,0.42,0.42,0.41,379
22800,17,39.7,63.0,21.1,0.32,0.31,0.27,380
22860,17,39.8,64.0,11.3,0.4,0.37,0.36,381
22920,17,41.5,63.8,8.0,0.56,0.55,0.52,382
22980,17,41.8,63.6,23.2,0.57,0.57,0.55,383
23040,17,40.5,63.0,16.1,0.55,0.5,0.47,384
23100,17,41.2,63.4,14.4,0.36,0.33,0.28,385
23160,17,37.6,64.8,12.3,0.56,0.54,0.46,386
23220,17,38.2,65.5,20.1,0.42,0.38,0.37,387
23280,17,40.0,64.1,14.9,0.59,0.52,0.5,388
23340,17,40.8,64.4,19.3,0.53,0.49,0.47,389
23400,17,43.2,62.9,16.4,0.55,0.52,0.51,390
23460,17,42.5,61.7,14.5,0.53,0.46,0.42,391
23520,17,40.7,60.8,22.3,0.61,0.52,0.46,392
23580,17,37.7,60.4,11.1,0.45,0.45,0.4,393
23640,17,33.8,60.4,17.7,0.44,0.41,0.38,394
23700,17,34.4,59.6,6.3,0.44,0.39,0.39,395
23760,17,34.5,60.3,8.3,0.45,0.4,0.36,396
23820,17,32.9,60.8,6.0,0.29,0.26,0.25,397
23880,17,29.9,59.9,21.2,0.39,0.35,0.3,398
23940,17,30.0,58.7,15.4,0.34,0.31,0.26,399
24000,17,29.0,58.7,6.2,0.31,0.3,0.28,400
24060,17,28.5,59.8,16.3,0.3,0.29,0.27,401
24120,17,28.1,59.1,17.7,0.31,0.27,0.25,402
24180,17,24.4,60.7,11.7,0.28,0.26,0.26,403
24240,17,25.7,59.5,22.6,0.3,0.27,0.25,404
24300,17,26.7,58.3,18.0,0.3,0.3,0.26,405
24360,17,29.4,58.6,22.5,0.42,0.39,0.35,406
24420,17,29.3,56.0,12.9,0.33,0.31,0.3,407
24480,17,25.6,54.8,15.8,0.31,0.27,0.27,408
24540,17,25.6,52.8,7.1,0.32,0.32,0.28,409
24600,17,24.3,53.0,5.3,0.22,0.2,0.19,410
24660,17,25.4,52.1,18.7,0.22,0.19,0.18,411
24720,17,25.6,53.8,15.8,0.35,0.31,0.3,412
24780,17,22.8,52.8,17.9,0.24,0.22,0.2,413
24840,17,24.5,53.1,21.2,0.37,0.35,0.34,414
24900,17,25.2,52.5,9.4,0.36,0.35,0.32,415
24960,17,24.7,52.8,16.7,0.29,0.29,0.28,416
25020,17,23.0,52.2,19.6,0.28,0.27,0.23,417
25080,17,20.9,53.8,19.3,0.17,0.15,0.15,418
25140,17,20.0,52.6,16.7,0.28,0.28,0.25,419
25200,17,22.3,52.5,21.7,0.24,0.22,0.22,420
25260,17,24.6,51.1,12.8,0.27,0.25,0.24,421
25320,17,23.7,49.3,14.5,0.28,0.25,0.22,422
25380,17,22.1,48.8,6.8,0.26,0.24,0.21,423
25440,17,25.1,48.2,21.7,0.21,0.19,0.19,424
25500,17,22.2,47.0,21.5,0.2,0.19,0.18,425
25560,17,46.0,45.8,14.8,0.64,0.59,0.5,426
25620,17,44.6,46.5,18.8,0.45,0.38,0.33,427
25680,17,48.5,46.5,14.9,0.56,0.48,0.41,428
25740,17,47.6,46.6,19.1,0.71,0.67,0.65,429
25800,17,45.1,46.8,15.3,0.37,0.35,0.33,430
25860,17,43.0,46.9,9.0,0.6,0.58,0.57,431
25920,17,39.1,46.9,19.9,0.35,0.33,0.33,432
25980,17,38.9,44.8,8.8,0.54,0.48,0.44,433
26040,17,37.6,43.2,12.1,0.4,0.36,0.32,434
26100,17,35.7,42.6,20.2,0.34,0.33,0.32,435
26160,17,33.9,43.2,22.1,0.35,0.34,0.31,436
26220,17,33.4,43.8,13.4,0.5,0.47,0.42,437
26280,17,36.4,43.7,7.6,0.48,0.46,0.43,438
26340,17,41.8,44.1,22.7,0.51,0.46,0.4,439
26400,17,43.3,45.8,13.9,0.39,0.34,0.3,440
26460,17,41.8,44.5,20.2,0.45,0.43,0.41,441
26520,17,40.9,44.0,13.8,0.4,0.37,0.34,442
26580,17,37.7,44.1,10.2,0.4,0.38,0.38,443
26640,17,39.3,44.3,12.7,0.52,0.46,0.41,444
26700,17,33.8,43.9,11.4,0.34,0.29,0.27,445
26760,17,33.3,44.4,20.3,0.45,0.4,0.39,446
26820,17,30.2,43.5,9.5,0.42,0.38,0.34,447
26880,17,30.5,43.1,21.8,0.42,0.37,0.33,448
26940,17,29.4,43.2,5.1,0.35,0.34,0.33,449
27000,17,27.6,41.8,11.8,0.34,0.3,0.26,450
27060,17,26.8,42.1,21.7,0.29,0.27,0.26,451
27120,17,24.9,42.6,20.9,0.35,0.31,0.3,452
27180,17,23.1,43.7,15.1,0.23,0.2,0.18,453
27240,17,22.9,43.9,15.0,0.33,0.32,0.31,454
27300,17,24.2,44.0,14.0,0.35,0.32,0.32,455
27360,17,24.3,44.2,7.4,0.23,0.22,0.19,456
27420,17,23.7,46.6,20.3,0.27,0.24,0.21,457
27480,17,25.2,47.4,8.8,0.35,0.34,0.34,458
27540,17,26.0,47.4,6.1,0.35,0.34,0.34,459
27600,17,22.8,46.1,17.6,0.3,0.28,0.23,460
27660,17,22.2,44.5,17.0,0.29,0.28,0.26,461
27720,17,22.9,43.9,15.7,0.3,0.26,0.24,462
27780,17,26.8,44.1,5.2,0.35,0.33,0.31,463
27840,17,27.8,44.4,18.0,0.27,0.26,0.24,464
27900,17,30.2,44.6,11.8,0.32,0.3,0.28,465
27960,17,29.7,45.1,20.6,0.44,0.42,0.39,466
28020,17,29.7,45.9,12.8,0.43,0.39,0.38,467
28080,17,31.9,46.3,22.4,0.45,0.41,0.4,468
28140,17,28.5,46.9,13.2,0.41,0.38,0.35,469
28200,17,28.3,46.3,14.4,0.41,0.38,0.37,470
28260,17,28.0,45.4,16.6,0.31,0.26,0.23,471
28320,17,26.8,43.8,5.3,0.34,0.33,0.29,472
28380,17,28.0,44.2,22.7,0.42,0.38,0.34,473
28440,17,26.0,43.9,16.2,0.33,0.3,0.3,474
28500,17,22.2,45.0,4.8,0.25,0.22,0.21,475
28560,17,22.1,44.6,19.7,0.31,0.31,0.29,476
28620,17,22.2,45.6,20.4,0.19,0.17,0.16,477
28680,17,24.7,45.4,16.3,0.35,0.32,0.29,478
28740,17,46.1,46.9,17.7,0.57,0.52,0.47,479
28800,17,44.5,46.6,23.5,0.42,0.4,0.36,480
28860,17,44.6,46.6,18.9,0.54,0.47,0.42,481
28920,17,45.0,46.1,11.3,0.5,0.44,0.42,482
28980,17,43.3,45.6,7.2,0.53,0.47,0.47,483
29040,17,42.8,45.4,17.2,0.47,0.46,0.44,484
29100,17,39.7,45.4,13.8,0.56,0.54,0.46,485
29160,17,42.5,46.8,9.9,0.35,0.33,0.29,486
29220,17,41.6,46.8,11.7,0.44,0.43,0.4,487
29280,17,41.8,45.9,20.6,0.49,0.46,0.42,488
29340,17,41.8,47.1,13.1,0.58,0.52,0.49,489
29400,17,38.4,48.0,13.1,0.56,0.51,0.51,490
29460,17,41.0,48.2,22.8,0.57,0.52,0.48,491
29520,17,42.9,47.4,9.4,0.61,0.54,0.49,492
29580,17,41.2,45.1,7.5,0.39,0.38,0.36,493
29640,17,37.6,46.9,7.7,0.31,0.29,0.27,494
29700,17,36.7,48.8,13.4,0.54,0.5,0.43,495
29760,17,34.0,50.0,7.1,0.4,0.38,0.33,496
29820,17,35.4,50.6,6.0,0.41,0.38,0.38,497
29880,17,35.9,49.9,10.3,0.36,0.32,0.29,498
29940,17,34.0,50.6,10.1,0.42,0.39,0.34,499
30000,17,35.7,49.9,21.7,0.31,0.26,0.23,500
30060,17,34.0,48.9,10.6,0.36,0.34,0.29,501
30120,17,30.9,48.5,21.6,0.27,0.23,0.21,502
30180,17,31.5,48.8,21.0,0.45,0.42,0.41,503
30240,17,32.4,49.8,5.5,0.45,0.42,0.38,504
30300,17,32.2,49.5,13.1,0.37,0.35,0.33,505
30360,17,34.6,50.0,16.7,0.31,0.3,0.26,506
30420,17,33.9,50.7,8.9,0.51,0.45,0.41,507
30480,17,32.4,50.5,12.3,0.41,0.36,0.31,508
30540,17,32.9,50.7,21.4,0.49,0.45,0.41,509
30600,17,37.6,49.8,15.0,0.53,0.48,0.42,510
30660,17,39.8,50.1,13.1,0.41,0.37,0.32,511
30720,17,42.3,50.4,21.3,0.61,0.6,0.53,512
30780,17,42.5,49.9,15.4,0.52,0.46,0.43,513
30840,17,42.0,49.8,11.6,0.36,0.35,0.31,514
30900,17,42.6,50.6,7.5,0.39,0.37,0.34,515
30960,17,43.4,51.0,21.9,0.57,0.57,0.5,516
31020,17,43.0,50.6,23.7,0.38,0.36,0.34,517
31080,17,45.0,49.2,16.3,0.38,0.35,0.34,518
31140,17,47.3,47.3,18.9,0.64,0.62,0.61,519
31200,17,52.4,47.3,20.4,0.58,0.51,0.5,520
31260,17,50.1,47.0,11.4,0.71,0.63,0.54,521
31320,17,51.0,47.8,23.0,0.42,0.4,0.35,522
31380,17,51.1,46.6,13.4,0.66,0.58,0.55,523
31440,17,48.2,47.3,7.8,0.56,0.5,0.43,524
31500,17,48.8,47.8,22.1,0.62,0.6,0.57,525
31560,17,46.2,47.4,16.1,0.54,0.51,0.48,526
31620,17,44.9,47.6,22.7,0.56,0.54,0.48,527
31680,17,43.9,45.7,9.4,0.55,0.53,0.52,528
31740,17,43.5,47.1,16.9,0.41,0.37,0.34,529
31800,17,44.4,47.6,20.1,0.48,0.46,0.41,530
31860,17,46.5,49.1,13.1,0.51,0.5,0.46,531
31920,17,44.7,48.6,15.3,0.63,0.55,0.51,532
31980,17,43.8,48.4,16.0,0.65,0.63,0.56,533
32040,17,42.1,50.1,7.3,0.39,0.35,0.31,534
32100,17,42.6,50.4,23.1,0.49,0.48,0.42,535
32160,17,43.2,50.4,15.4,0.48,0.42,0.37,536
32220,17,42.6,51.0,19.4,0.52,0.45,0.38,537
32280,17,42.3,51.8,10.2,0.57,0.54,0.52,538
32340,17,45.5,51.9,23.9,0.44,0.39,0.36,539
32400,17,43.7,52.2,15.1,0.51,0.46,0.44,540
32460,17,43.0,52.5,18.7,0.4,0.36,0.33,541
32520,17,44.3,53.5,9.4,0.62,0.59,0.57,542
32580,17,43.4,54.4,16.5,0.51,0.47,0.43,543
32640,17,43.2,53.3,18.2,0.56,0.53,0.49,544
32700,17,45.2,53.9,6.6,0.68,0.65,0.6,545
32760,17,45.2,54.6,19.0,0.67,0.65,0.58,546
32820,17,46.0,55.8,21.1,0.6,0.53,0.5,547
32880,17,43.3,56.5,14.5,0.45,0.42,0.41,548
32940,17,47.8,58.9,8.4,0.58,0.5,0.49,549
33000,17,49.4,58.7,22.1,0.57,0.51,0.49,550
33060,17,49.0,58.5,23.6,0.51,0.45,0.42,551
33120,17,46.5,58.2,22.8,0.38,0.35,0.3,552
33180,17,46.2,58.4,23.2,0.54,0.47,0.46,553
33240,17,48.1,59.2,16.0,0.51,0.46,0.45,554
33300,17,49.5,61.1,20.7,0.54,0.54,0.52,555
33360,17,49.5,59.9,23.7,0.57,0.54,0.51,556
33420,17,47.6,60.3,19.1,0.46,0.42,0.41,557
33480,17,46.8,59.8,10.0,0.62,0.55,0.54,558
33540,17,49.1,59.6,21.3,0.6,0.56,0.48,559
33600,17,53.0,60.1,16.9,0.63,0.59,0.58,560
33660,17,50.1,58.0,8.3,0.72,0.64,0.59,561
33720,17,48.1,56.7,16.4,0.47,0.43,0.41,562
33780,17,47.2,55.3,18.3,0.38,0.34,0.32,563
33840,17,48.3,56.3,18.0,0.47,0.41,0.41,564
33900,17,45.4,57.4,23.2,0.67,0.62,0.59,565
33960,17,43.2,58.7,23.4,0.57,0.52,0.47,566
34020,17,42.9,58.3,16.8,0.55,0.49,0.44,567
34080,17,42.5,59.1,7.0,0.5,0.44,0.41,568
34140,17,43.3,56.3,8.6,0.39,0.35,0.32,569
34200,17,39.9,55.6,7.3,0.35,0.34,0.32,570
34260,17,43.4,56.1,17.4,0.62,0.61,0.61,571
34320,17,43.0,56.7,15.3,0.44,0.38,0.34,572
34380,17,41.9,57.9,7.8,0.62,0.58,0.58,573
34440,17,42.0,58.0,16.5,0.34,0.34,0.31,574
34500,17,44.1,59.9,9.0,0.43,0.41,0.4,575
34560,17,42.6,59.1,9.2,0.53,0.47,0.41,576
34620,17,44.5,59.9,17.5,0.41,0.37,0.36,577
34680,17,45.7,60.7,9.0,0.59,0.54,0.54,578
34740,17,44.1,59.9,17.1,0.44,0.4,0.39,579
34800,17,44.3,60.6,14.8,0.57,0.56,0.48,580
34860,17,47.2,59.2,8.4,0.57,0.55,0.54,581
34920,17,47.6,61.0,8.2,0.52,0.49,0.44,582
34980,17,47.2,60.3,16.5,0.6,0.6,0.6,583
35040,17,46.9,61.8,18.5,0.48,0.41,0.38,584
35100,17,46.5,60.7,23.0,0.63,0.58,0.57,585
35160,17,47.9,61.0,11.3,0.65,0.62,0.59,586
35220,17,49.9,60.3,11.7,0.42,0.41,0.4,587
35280,17,52.4,61.1,10.6,0.52,0.5,0.44,588
35340,17,49.7,62.8,17.2,0.4,0.36,0.32,589
35400,17,47.1,63.4,17.5,0.65,0.57,0.5,590
35460,17,46.3,63.1,8.8,0.41,0.39,0.36,591
35520,17,47.4,64.3,22.7,0.42,0.41,0.39,592
35580,17,46.6,63.6,11.9,0.59,0.52,0.48,593
35640,17,45.0,63.6,11.9,0.54,0.52,0.45,594
35700,17,46.6,64.0,18.0,0.61,0.59,0.59,595
35760,17,45.6,62.3,17.2,0.45,0.42,0.4,596
35820,17,46.5,62.1,15.0,0.64,0.6,0.56,597
35880,17,47.5,61.7,16.5,0.61,0.53,0.51,598
35940,17,45.5,60.2,20.7,0.38,0.37,0.34,599
36000,17,46.9,59.9,14.6,0.52,0.51,0.47,600
36060,17,46.9,58.9,13.1,0.57,0.55,0.49,601
36120,17,46.6,58.7,18.1,0.48,0.48,0.43,602
36180,17,44.9,59.6,10.6,0.62,0.57,0.51,603
36240,17,43.6,59.9,23.3,0.41,0.38,0.33,604
36300,17,43.1,60.1,8.8,0.6,0.57,0.51,605
36360,17,41.7,59.7,22.7,0.46,0.42,0.41,606
36420,17,38.3,58.7,12.8,0.52,0.45,0.41,607
36480,17,41.1,57.3,20.0,0.44,0.41,0.36,608
36540,17,38.4,57.3,7.9,0.49,0.44,0.39,609
36600,17,41.6,57.6,6.6,0.61,0.54,0.48,610
36660,17,39.9,57.0,6.6,0.44,0.44,0.37,611
36720,17,37.9,56.1,14.8,0.36,0.31,0.29,612
36780,17,37.8,55.2,11.7,0.52,0.49,0.48,613
36840,17,38.6,54.8,21.6,0.41,0.4,0.37,614
36900,17,32.1,53.6,8.6,0.33,0.3,0.29,615
36960,17,33.6,53.4,17.1,0.31,0.3,0.26,616
37020,17,32.4,51.2,15.2,0.42,0.36,0.31,617
37080,17,33.0,50.4,18.2,0.27,0.26,0.23,618
37140,17,34.4,49.2,17.9,0.48,0.47,0.44,619
37200,17,34.1,49.3,12.4,0.42,0.4,0.39,620
37260,17,33.5,48.6,7.2,0.4,0.37,0.35,621
37320,17,32.9,49.3,21.9,0.48,0.44,0.38,622
37380,17,32.8,49.7,14.9,0.31,0.3,0.29,623
37440,17,32.4,47.9,6.0,0.45,0.39,0.38,624
37500,17,33.4,48.6,12.0,0.34,0.29,0.28,625
37560,17,32.8,49.5,7.4,0.35,0.35,0.34,626
37620,17,32.2,49.3,12.4,0.33,0.31,0.3,627
37680,17,31.6,49.0,10.7,0.41,0.41,0.37,628
37740,17,32.6,48.7,12.0,0.32,0.32,0.29,629
37800,17,31.2,50.6,20.0,0.32,0.29,0.29,630
37860,17,30.9,50.4,13.2,0.44,0.39,0.38,631
